satelite,municipio,estado,numero_dias_sem_chuva,precipitacao,bioma,frp
AQUA_M-T,GAÚCHA DO NORTE,MATO GROSSO,23.0,0.0,Amazônia,12.4
AQUA_M-T,ANASTÁCIO,MATO GROSSO DO SUL,9.0,0.19,Cerrado,6.2
AQUA_M-T,NOVA MARINGÁ,MATO GROSSO,16.0,0.0,Amazônia,10.3
AQUA_M-T,NOVA MARINGÁ,MATO GROSSO,16.0,0.0,Amazônia,27.0
AQUA_M-T,JUARA,MATO GROSSO,11.0,0.0,Amazônia,6.2
GOES-19,CHAPADA DA NATIVIDADE,TOCANTINS,14.0,0.0,Cerrado,102.1
GOES-19,RIACHÃO DAS NEVES,BAHIA,17.0,0.0,Cerrado,89.0
GOES-19,SANDOLÂNDIA,TOCANTINS,17.0,0.0,Cerrado,60.9
GOES-19,QUERÊNCIA,MATO GROSSO,16.0,0.0,Amazônia,68.2
GOES-19,CATOLÂNDIA,BAHIA,18.0,0.0,Cerrado,151.5
GOES-19,QUERÊNCIA,MATO GROSSO,16.0,0.0,Amazônia,140.9
GOES-19,BOM JESUS DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,75.4
GOES-19,PEIXE,TOCANTINS,17.0,0.0,Cerrado,83.0
GOES-19,CORRENTINA,BAHIA,18.0,0.0,Cerrado,67.9
GOES-19,QUERÊNCIA,MATO GROSSO,16.0,0.0,Amazônia,134.9
GOES-19,PARACATU,MINAS GERAIS,18.0,0.0,Cerrado,171.2
GOES-19,QUERÊNCIA,MATO GROSSO,16.0,0.0,Amazônia,85.2
GOES-19,PARACATU,MINAS GERAIS,19.0,0.0,Cerrado,63.3
GOES-19,PARACATU,MINAS GERAIS,19.0,0.0,Cerrado,53.1
GOES-19,BONITO,MATO GROSSO DO SUL,9.0,0.2,Cerrado,80.9
GOES-19,BONITO,MATO GROSSO DO SUL,9.0,0.2,Cerrado,97.3
GOES-19,PARACATU,MINAS GERAIS,19.0,0.0,Cerrado,70.7
GOES-19,BONITO,MATO GROSSO DO SUL,9.0,0.2,Cerrado,101.2
TERRA_M-T,SÃO FÉLIX DE BALSAS,MARANHÃO,9.0,0.0,Cerrado,38.1
GOES-19,LAGOA DO MATO,MARANHÃO,12.0,0.0,Cerrado,43.2
GOES-19,SÃO FÉLIX DE BALSAS,MARANHÃO,10.0,0.0,Cerrado,72.0
GOES-19,BREJOLÂNDIA,BAHIA,18.0,0.0,Cerrado,108.2
TERRA_M-M,BONITO,MATO GROSSO DO SUL,10.0,0.1,Cerrado,62.3
TERRA_M-M,BONITO,MATO GROSSO DO SUL,10.0,0.1,Cerrado,122.0
TERRA_M-M,JUARA,MATO GROSSO,13.0,0.0,Amazônia,7.9
NPP-375D,LASSANCE,MINAS GERAIS,20.0,0.0,Cerrado,1.6
NOAA-20,LAGOA DO MATO,MARANHÃO,12.0,0.0,Cerrado,6.8
NOAA-20,LAGOA DO MATO,MARANHÃO,13.0,0.0,Cerrado,8.7
NOAA-20,PARANÃ,TOCANTINS,6.0,0.1,Cerrado,1.3
NOAA-20,PONTE ALTA DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,2.4
NOAA-20,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,13.3
NOAA-20,SALVADOR,BAHIA,2.0,0.0,Mata Atlântica,0.6
NOAA-20,MONTE DO CARMO,TOCANTINS,17.0,0.0,Cerrado,2.7
NOAA-20,COTEGIPE,BAHIA,19.0,0.0,Cerrado,1.6
NOAA-20,ESPLANADA,BAHIA,8.0,0.39,Mata Atlântica,0.8
NOAA-20,PEIXE,TOCANTINS,18.0,0.0,Cerrado,1.4
NOAA-20,MONTE ALTO,SÃO PAULO,22.0,0.0,Cerrado,1.4
NOAA-20,NOVA PONTE,MINAS GERAIS,21.0,0.0,Cerrado,4.8
NOAA-20,SETE LAGOAS,MINAS GERAIS,19.0,0.18,Cerrado,0.8
NOAA-20,URUPÊS,SÃO PAULO,22.0,0.0,Mata Atlântica,2.0
NOAA-21,RIACHÃO,MARANHÃO,19.0,0.0,Cerrado,1.3
NOAA-21,LAGOA DO MATO,MARANHÃO,13.0,0.0,Cerrado,8.4
NOAA-21,SÃO FÉLIX DE BALSAS,MARANHÃO,10.0,0.0,Cerrado,2.8
NOAA-21,GOIATINS,TOCANTINS,14.0,0.0,Cerrado,1.0
NOAA-21,CORRENTINA,BAHIA,19.0,0.0,Cerrado,1.6
NOAA-21,PARANATINGA,MATO GROSSO,20.0,0.0,Cerrado,0.8
NOAA-21,DUERÉ,TOCANTINS,14.0,0.0,Cerrado,1.3
NOAA-21,DUERÉ,TOCANTINS,13.0,0.0,Cerrado,2.1
NOAA-21,GOIANORTE,TOCANTINS,15.0,0.0,Cerrado,2.1
NOAA-21,CLÁUDIA,MATO GROSSO,15.0,0.0,Amazônia,1.9
NOAA-21,ARAGUACEMA,TOCANTINS,17.0,0.0,Cerrado,0.7
NOAA-21,MONTE ALTO,SÃO PAULO,22.0,0.0,Cerrado,1.7
NOAA-21,SERRANÓPOLIS,GOIÁS,13.0,0.0,Cerrado,0.8
NOAA-21,PRIMEIRO DE MAIO,PARANÁ,6.0,0.0,Mata Atlântica,0.6
NPP-375D,CLÁUDIA,MATO GROSSO,15.0,0.0,Amazônia,1.2
NPP-375D,ARIPUANÃ,MATO GROSSO,10.0,0.0,Amazônia,0.3
NPP-375D,FELIZ NATAL,MATO GROSSO,20.0,0.0,Amazônia,1.0
NPP-375D,NOVO MUNDO,MATO GROSSO,18.0,0.0,Amazônia,0.2
NPP-375D,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,2.2
NPP-375D,JUARA,MATO GROSSO,12.0,0.0,Amazônia,0.8
NPP-375D,RIACHÃO DAS NEVES,BAHIA,18.0,0.0,Cerrado,1.4
NPP-375D,FELIZ NATAL,MATO GROSSO,20.0,0.0,Amazônia,0.7
NPP-375D,NOVA PONTE,MINAS GERAIS,21.0,0.0,Cerrado,3.6
NPP-375D,CHAPADÃO DO SUL,MATO GROSSO DO SUL,13.0,0.0,Cerrado,1.7
NPP-375D,SANTA RITA DO TRIVELATO,MATO GROSSO,17.0,0.0,Cerrado,1.0
NPP-375D,SANTA RITA DO TRIVELATO,MATO GROSSO,17.0,0.0,Cerrado,1.1
NPP-375D,SANTA RITA DO TRIVELATO,MATO GROSSO,18.0,0.0,Cerrado,1.2
NPP-375D,ITAÍ,SÃO PAULO,10.0,0.0,Cerrado,1.1
NOAA-20,BRASNORTE,MATO GROSSO,7.0,0.0,Amazônia,1.0
NOAA-20,ARIPUANÃ,MATO GROSSO,10.0,0.0,Amazônia,0.5
NOAA-20,CLÁUDIA,MATO GROSSO,15.0,0.0,Amazônia,1.8
NOAA-20,NOVA MARINGÁ,MATO GROSSO,15.0,0.0,Amazônia,3.0
NOAA-20,GOIANORTE,TOCANTINS,19.0,0.0,Cerrado,0.8
NOAA-20,MONTE DO CARMO,TOCANTINS,17.0,0.0,Cerrado,3.7
NOAA-20,ARIPUANÃ,MATO GROSSO,10.0,0.0,Amazônia,0.4
NOAA-20,DUERÉ,TOCANTINS,14.0,0.0,Cerrado,1.7
NOAA-20,ALTO ALEGRE DOS PARECIS,RONDÔNIA,10.0,0.0,Amazônia,1.6
NOAA-20,SANTA RITA DO TRIVELATO,MATO GROSSO,18.0,0.0,Cerrado,3.0
TERRA_M-T,RIACHÃO,MARANHÃO,9.0,0.0,Cerrado,9.0
TERRA_M-T,BREJO DO PIAUÍ,PIAUÍ,9.0,0.0,Caatinga,9.2
TERRA_M-T,COTEGIPE,BAHIA,19.0,0.0,Cerrado,14.9
TERRA_M-T,PEDRO AFONSO,TOCANTINS,18.0,0.0,Cerrado,38.7
TERRA_M-T,PALMAS,TOCANTINS,13.0,0.8,Cerrado,23.4
GOES-19,DIANÓPOLIS,TOCANTINS,17.0,0.0,Cerrado,233.6
GOES-19,DIANÓPOLIS,TOCANTINS,18.0,0.0,Cerrado,192.4
GOES-19,LAGOA DO MATO,MARANHÃO,11.0,0.0,Cerrado,126.4
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,166.9
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,80.4
GOES-19,NOVA MARINGÁ,MATO GROSSO,17.0,0.0,Amazônia,167.1
GOES-19,PIUM,TOCANTINS,16.0,0.0,Cerrado,78.4
GOES-19,PIUM,TOCANTINS,16.0,0.0,Cerrado,174.9
GOES-19,COCOS,BAHIA,20.0,0.0,Cerrado,95.8
GOES-19,DIANÓPOLIS,TOCANTINS,17.0,0.0,Cerrado,181.8
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,201.1
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,121.0
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,193.0
GOES-19,CAROLINA,MARANHÃO,10.0,0.0,Cerrado,96.9
GOES-19,DIANÓPOLIS,TOCANTINS,17.0,0.0,Cerrado,135.4
GOES-19,GUADALUPE,PIAUÍ,4.0,0.12,Cerrado,79.9
GOES-19,NOVA MARINGÁ,MATO GROSSO,17.0,0.0,Amazônia,103.4
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,205.0
NPP-375,SACRAMENTO,MINAS GERAIS,12.0,0.0,Cerrado,4.9
NPP-375,COTEGIPE,BAHIA,19.0,0.0,Cerrado,6.3
NPP-375,RIACHO DE SANTANA,BAHIA,19.0,0.0,Caatinga,9.5
NPP-375,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,105.0
NPP-375,SÃO FÉLIX DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,45.4
NPP-375,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,20.1
NPP-375,SÃO FÉLIX DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,21.3
NPP-375,RIACHÃO DAS NEVES,BAHIA,18.0,0.0,Cerrado,10.5
NPP-375,CAROLINA,MARANHÃO,10.0,0.0,Cerrado,7.9
NPP-375,MIRACEMA DO TOCANTINS,TOCANTINS,13.0,0.2,Cerrado,40.5
NPP-375,RIACHÃO,MARANHÃO,19.0,0.0,Cerrado,7.3
NPP-375,BAIXA GRANDE DO RIBEIRO,PIAUÍ,18.0,0.0,Cerrado,3.6
NPP-375,BAIXA GRANDE DO RIBEIRO,PIAUÍ,13.0,0.0,Cerrado,4.2
NPP-375,GUADALUPE,PIAUÍ,3.0,0.1,Cerrado,40.8
NPP-375,SÃO BERNARDO,MARANHÃO,1.0,6.54,Cerrado,2.6
NPP-375,GUADALUPE,PIAUÍ,3.0,0.1,Cerrado,34.5
NOAA-20,ITAÍ,SÃO PAULO,10.0,0.0,Cerrado,5.6
NOAA-20,ITAPERUNA,RIO DE JANEIRO,9.0,0.0,Mata Atlântica,3.2
NOAA-20,RIO VERMELHO,MINAS GERAIS,20.0,0.0,Mata Atlântica,7.0
NOAA-20,BURITIZEIRO,MINAS GERAIS,20.0,0.0,Cerrado,1.6
NOAA-20,SÃO JOSÉ DO JACURI,MINAS GERAIS,20.0,0.0,Mata Atlântica,7.4
NOAA-20,MUZAMBINHO,MINAS GERAIS,7.0,0.0,Mata Atlântica,4.8
NOAA-20,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,3.2
NOAA-20,CAMPO LIMPO DE GOIÁS,GOIÁS,24.0,0.0,Cerrado,3.0
NOAA-20,MUCUGÊ,BAHIA,11.0,0.0,Caatinga,6.5
NOAA-20,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,190.5
NOAA-20,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,10.2
NOAA-20,SANTA ROSA DO TOCANTINS,TOCANTINS,10.0,0.0,Cerrado,4.2
NOAA-20,DIANÓPOLIS,TOCANTINS,18.0,0.0,Cerrado,19.6
NOAA-20,LAGOA DA CONFUSÃO,TOCANTINS,18.0,0.0,Cerrado,5.5
NOAA-20,PONTE ALTA DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,5.6
NOAA-20,MALHADA DE PEDRAS,BAHIA,19.0,0.0,Caatinga,5.1
NOAA-20,TAIOBEIRAS,MINAS GERAIS,20.0,0.0,Cerrado,9.3
NOAA-20,BAIXA GRANDE DO RIBEIRO,PIAUÍ,18.0,0.0,Cerrado,4.4
NOAA-20,CRISTALÂNDIA,TOCANTINS,10.0,0.0,Cerrado,4.3
NOAA-20,PONTE ALTA DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,114.1
NOAA-20,CAVALCANTE,GOIÁS,19.0,0.0,Cerrado,5.8
NOAA-20,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,25.0
NOAA-20,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,4.8
NOAA-20,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,61.2
NOAA-20,BRUMADO,BAHIA,20.0,0.0,Caatinga,4.9
NOAA-20,MUCUGÊ,BAHIA,11.0,0.0,Caatinga,9.6
NOAA-20,CHAPADA DA NATIVIDADE,TOCANTINS,15.0,0.0,Cerrado,12.1
NOAA-20,COTEGIPE,BAHIA,19.0,0.0,Cerrado,28.9
NOAA-20,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,7.3
NOAA-20,SÃO FÉLIX DE BALSAS,MARANHÃO,10.0,0.0,Cerrado,12.2
NOAA-20,RIACHÃO,MARANHÃO,14.0,0.0,Cerrado,4.9
NOAA-20,BENEDITO LEITE,MARANHÃO,8.0,0.0,Cerrado,15.3
NOAA-20,CAROLINA,MARANHÃO,10.0,0.0,Cerrado,6.3
NOAA-20,RECURSOLÂNDIA,TOCANTINS,14.0,0.0,Cerrado,4.9
NOAA-20,CAROLINA,MARANHÃO,11.0,0.0,Cerrado,4.1
NOAA-20,RECURSOLÂNDIA,TOCANTINS,14.0,0.0,Cerrado,9.1
NOAA-20,GUADALUPE,PIAUÍ,4.0,0.1,Cerrado,29.2
NOAA-20,SANTA FILOMENA DO MARANHÃO,MARANHÃO,5.0,0.0,Cerrado,2.5
NOAA-20,TAILÂNDIA,PARÁ,0.0,7.14,Amazônia,6.0
NOAA-21,SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,10.0,0.0,Cerrado,13.8
NOAA-21,TAUBATÉ,SÃO PAULO,9.0,0.0,Mata Atlântica,3.2
NOAA-21,LAGOA GRANDE,MINAS GERAIS,7.0,0.0,Cerrado,2.4
NOAA-21,CAMAPUÃ,MATO GROSSO DO SUL,7.0,0.0,Cerrado,4.6
NOAA-21,ONÇA DE PITANGUI,MINAS GERAIS,22.0,0.0,Mata Atlântica,5.2
NOAA-21,CHAPADÃO DO SUL,MATO GROSSO DO SUL,13.0,0.0,Cerrado,8.0
NOAA-21,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,128.3
NOAA-21,COTEGIPE,BAHIA,19.0,0.0,Cerrado,20.5
NOAA-21,ROSÁRIO OESTE,MATO GROSSO,5.0,0.0,Cerrado,5.5
NOAA-21,MIRACEMA DO TOCANTINS,TOCANTINS,13.0,0.2,Cerrado,61.2
NOAA-21,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,5.0
NOAA-21,TOCANTÍNIA,TOCANTINS,19.0,0.0,Cerrado,6.2
NOAA-21,CONFRESA,MATO GROSSO,13.0,0.0,Amazônia,5.8
NOAA-21,SANTA TEREZINHA,MATO GROSSO,15.0,0.0,Amazônia,16.1
NOAA-21,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,13.7
NOAA-21,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,7.5
NOAA-21,PONTE ALTA DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,8.3
NOAA-21,NOVA MARINGÁ,MATO GROSSO,17.0,0.0,Amazônia,4.6
NOAA-21,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,12.1
NOAA-21,SANTA RITA DO TRIVELATO,MATO GROSSO,17.0,0.0,Cerrado,4.4
NOAA-21,NOVO ACORDO,TOCANTINS,18.0,0.0,Cerrado,6.1
NOAA-21,RIO SONO,TOCANTINS,16.0,0.0,Cerrado,18.4
NOAA-21,DUERÉ,TOCANTINS,14.0,0.0,Cerrado,4.8
NOAA-21,SANTA RITA DO TRIVELATO,MATO GROSSO,16.0,0.0,Cerrado,56.2
NOAA-21,SANTA TEREZA DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,4.9
NOAA-21,MUQUÉM DO SÃO FRANCISCO,BAHIA,19.0,0.0,Cerrado,14.9
NOAA-21,ITIQUIRA,MATO GROSSO,7.0,0.0,Cerrado,27.5
NOAA-21,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,5.3
NOAA-21,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,14.5
NOAA-21,NOVA MARINGÁ,MATO GROSSO,17.0,0.0,Amazônia,18.3
NOAA-21,LIZARDA,TOCANTINS,17.0,0.0,Cerrado,12.5
NOAA-21,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,9.7
NOAA-21,SANTA TEREZINHA,MATO GROSSO,15.0,0.0,Amazônia,18.9
NOAA-21,MARCELÂNDIA,MATO GROSSO,13.0,0.0,Amazônia,5.0
NOAA-21,JUARA,MATO GROSSO,16.0,0.1,Amazônia,6.9
NOAA-21,CUMARU DO NORTE,PARÁ,10.0,0.0,Amazônia,6.0
NOAA-21,BALSAS,MARANHÃO,14.0,0.0,Cerrado,38.9
NOAA-21,MANICORÉ,AMAZONAS,5.0,0.0,Amazônia,8.5
NOAA-21,ITAPIRATINS,TOCANTINS,13.0,0.0,Cerrado,5.7
NPP-375,PRADOS,MINAS GERAIS,22.0,0.0,Mata Atlântica,6.0
NPP-375,IVINHEMA,MATO GROSSO DO SUL,10.0,0.31,Mata Atlântica,9.9
NPP-375,SÃO GONÇALO DO ABAETÉ,MINAS GERAIS,22.0,0.0,Cerrado,5.3
NPP-375,CRISTALÂNDIA,TOCANTINS,18.0,0.0,Cerrado,3.7
NPP-375,LAGOA DA CONFUSÃO,TOCANTINS,18.0,0.0,Cerrado,4.9
NPP-375,NOVA LACERDA,MATO GROSSO,7.0,0.02,Amazônia,5.2
NPP-375,RIBEIRÃO CASCALHEIRA,MATO GROSSO,17.0,0.0,Cerrado,9.9
NPP-375,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,98.3
NPP-375,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,21.8
NPP-375,SANTA RITA DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,10.5
NPP-375,PARANATINGA,MATO GROSSO,18.0,0.0,Cerrado,5.4
NPP-375,COCOS,BAHIA,20.0,0.0,Cerrado,21.9
NPP-375,CHAPADA DA NATIVIDADE,TOCANTINS,15.0,0.0,Cerrado,10.2
NPP-375,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,22.0
AQUA_M-T,TAIOBEIRAS,MINAS GERAIS,20.0,0.0,Cerrado,30.5
AQUA_M-T,MONTEZUMA,MINAS GERAIS,20.0,0.0,Mata Atlântica,14.2
NPP-375,SANTA MARIA DAS BARREIRAS,PARÁ,11.0,0.0,Amazônia,4.8
NPP-375,ALTO PARAÍSO,RONDÔNIA,11.0,0.0,Amazônia,6.6
NPP-375,JUARA,MATO GROSSO,16.0,0.1,Amazônia,9.2
NPP-375,JUARA,MATO GROSSO,13.0,0.0,Amazônia,8.4
NPP-375,ITAÚBA,MATO GROSSO,13.0,0.0,Amazônia,19.2
NPP-375,MANICORÉ,AMAZONAS,4.0,0.02,Amazônia,26.6
NPP-375,TOCANTÍNIA,TOCANTINS,19.0,0.0,Cerrado,6.5
AQUA_M-T,PAU D'ARCO,TOCANTINS,10.0,0.0,Amazônia,17.5
AQUA_M-T,SANTA TEREZINHA,MATO GROSSO,15.0,0.0,Amazônia,22.6
AQUA_M-T,CHAPADA DA NATIVIDADE,TOCANTINS,9.0,0.0,Cerrado,28.7
AQUA_M-T,GRAJAÚ,MARANHÃO,3.0,0.0,Cerrado,45.5
AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,12.0,0.0,Cerrado,6.7
AQUA_M-T,SÃO FÉLIX DE BALSAS,MARANHÃO,8.0,0.0,Cerrado,13.4
AQUA_M-T,ITAPIRATINS,TOCANTINS,13.0,0.0,Cerrado,17.7
AQUA_M-T,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,10.6
NOAA-20,CAMAPUÃ,MATO GROSSO DO SUL,7.0,0.0,Cerrado,18.2
NOAA-20,CAMPO NOVO DO PARECIS,MATO GROSSO,9.0,0.0,Cerrado,4.0
NOAA-20,ARAGUAINHA,MATO GROSSO,7.0,0.0,Cerrado,7.0
NOAA-20,CLÁUDIA,MATO GROSSO,15.0,0.0,Amazônia,11.8
NOAA-20,MARCELÂNDIA,MATO GROSSO,13.0,0.0,Amazônia,33.1
NOAA-20,ALTO ALEGRE DOS PARECIS,RONDÔNIA,10.0,0.0,Amazônia,5.2
NOAA-20,MANICORÉ,AMAZONAS,5.0,0.0,Amazônia,1.6
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,11.0,0.0,Cerrado,69.9
GOES-19,RIACHÃO DAS NEVES,BAHIA,18.0,0.0,Cerrado,68.5
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,194.4
GOES-19,PONTE ALTA DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,87.5
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,11.0,0.0,Cerrado,67.4
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,79.0
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,89.0
GOES-19,SANTA TEREZA DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,84.3
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,118.5
GOES-19,CHAPADA DA NATIVIDADE,TOCANTINS,14.0,0.0,Cerrado,82.9
GOES-19,NOVA SANTA HELENA,MATO GROSSO,8.0,0.0,Amazônia,203.1
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,129.5
GOES-19,BALSAS,MARANHÃO,14.0,0.0,Cerrado,138.2
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,134.1
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,80.2
GOES-19,RIO SONO,TOCANTINS,19.0,0.0,Cerrado,157.8
GOES-19,COTEGIPE,BAHIA,19.0,0.0,Cerrado,169.5
GOES-19,NOVO ACORDO,TOCANTINS,18.0,0.0,Cerrado,103.6
GOES-19,NOVA SANTA HELENA,MATO GROSSO,8.0,0.0,Amazônia,254.5
GOES-19,UNIÃO DO SUL,MATO GROSSO,11.0,0.0,Amazônia,74.2
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,87.4
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,118.6
GOES-19,NOVA SANTA HELENA,MATO GROSSO,8.0,0.0,Amazônia,189.1
GOES-19,ARINOS,MINAS GERAIS,19.0,0.0,Cerrado,105.6
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,443.8
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,488.6
GOES-19,SANTA RITA DE CÁSSIA,BAHIA,19.0,0.0,Cerrado,67.6
GOES-19,JABORANDI,BAHIA,20.0,0.0,Cerrado,62.8
GOES-19,SANDOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,65.3
GOES-19,BOM JESUS DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,66.9
GOES-19,BREJOLÂNDIA,BAHIA,18.0,0.0,Cerrado,74.7
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,220.6
GOES-19,NOVA SANTA HELENA,MATO GROSSO,8.0,0.0,Amazônia,160.8
GOES-19,SANTA BÁRBARA DO TUGÚRIO,MINAS GERAIS,22.0,0.0,Mata Atlântica,53.8
GOES-19,UNIÃO DO SUL,MATO GROSSO,10.0,0.0,Amazônia,146.7
GOES-19,BONITO,MATO GROSSO DO SUL,10.0,0.12,Cerrado,81.9
GOES-19,JABORANDI,BAHIA,20.0,0.0,Cerrado,77.4
GOES-19,SANTA BÁRBARA DO TUGÚRIO,MINAS GERAIS,22.0,0.0,Mata Atlântica,68.1
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,300.0
GOES-19,MATEIROS,TOCANTINS,18.0,0.0,Cerrado,76.9
GOES-19,BREJINHO DE NAZARÉ,TOCANTINS,8.0,0.0,Cerrado,74.1
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,53.6
GOES-19,NOVA SANTA HELENA,MATO GROSSO,8.0,0.0,Amazônia,88.6
GOES-19,BREJINHO DE NAZARÉ,TOCANTINS,8.0,0.0,Cerrado,66.4
GOES-19,NOVA SANTA HELENA,MATO GROSSO,8.0,0.0,Amazônia,113.7
GOES-19,UNIÃO DO SUL,MATO GROSSO,10.0,0.0,Amazônia,55.4
GOES-19,QUERÊNCIA,MATO GROSSO,17.0,0.0,Amazônia,116.0
GOES-19,BONITO,MATO GROSSO DO SUL,11.0,0.0,Cerrado,56.3
GOES-19,ITUMBIARA,GOIÁS,7.0,0.0,Cerrado,80.6
GOES-19,QUERÊNCIA,MATO GROSSO,18.0,0.0,Amazônia,203.6
GOES-19,QUERÊNCIA,MATO GROSSO,18.0,0.0,Amazônia,179.9
GOES-19,LAGOA DO MATO,MARANHÃO,13.0,0.2,Cerrado,89.7
GOES-19,UNIÃO DO SUL,MATO GROSSO,12.0,0.0,Amazônia,48.3
TERRA_M-M,COTEGIPE,BAHIA,20.0,0.0,Cerrado,13.5
TERRA_M-M,MARCELÂNDIA,MATO GROSSO,14.0,0.0,Amazônia,25.0
TERRA_M-M,ITUMBIARA,GOIÁS,6.0,0.0,Cerrado,18.3
TERRA_M-M,PARATINGA,BAHIA,20.0,0.0,Caatinga,27.2
TERRA_M-M,GOIANORTE,TOCANTINS,17.0,0.0,Cerrado,5.3
TERRA_M-M,BALSAS,MARANHÃO,15.0,0.0,Cerrado,9.3
GOES-19,QUERÊNCIA,MATO GROSSO,18.0,0.0,Amazônia,136.2
GOES-19,LAGOA DO MATO,MARANHÃO,14.0,0.04,Cerrado,72.5
GOES-19,LAGOA DO MATO,MARANHÃO,14.0,0.04,Cerrado,75.8
NOAA-20,JABORANDI,BAHIA,21.0,0.0,Cerrado,3.4
NOAA-20,JABORANDI,BAHIA,20.0,0.0,Cerrado,6.6
NOAA-20,JABORANDI,BAHIA,21.0,0.0,Cerrado,4.4
GOES-19,NOVA SANTA HELENA,MATO GROSSO,9.0,0.0,Amazônia,46.9
NOAA-21,BREJINHO DE NAZARÉ,TOCANTINS,6.0,0.04,Cerrado,2.4
NOAA-21,COTEGIPE,BAHIA,20.0,0.0,Cerrado,2.8
NOAA-21,BREJINHO DE NAZARÉ,TOCANTINS,9.0,0.0,Cerrado,2.3
NOAA-21,SANTA RITA DE CÁSSIA,BAHIA,19.0,0.0,Cerrado,0.5
NOAA-21,SANTA RITA DO TRIVELATO,MATO GROSSO,18.0,0.0,Cerrado,3.4
NOAA-21,SANDOLÂNDIA,TOCANTINS,19.0,0.0,Cerrado,3.7
NOAA-21,CAMPO NOVO DO PARECIS,MATO GROSSO,10.0,0.0,Cerrado,2.5
NOAA-21,COCOS,BAHIA,21.0,0.0,Cerrado,1.6
NOAA-21,BRASNORTE,MATO GROSSO,11.0,0.0,Cerrado,3.1
NOAA-21,JABORANDI,BAHIA,21.0,0.0,Cerrado,1.8
NOAA-21,CLÁUDIA,MATO GROSSO,16.0,0.0,Amazônia,3.7
